ufips,name,cbsa,cbsaname,cbsa_weight,wrluri08
25488.0,"Farmersville City, TX",19100,"Hunt County, TX",0.0008826142819898848,-0.43381768
53190.0,"City of Oak Ridge North, TX",26420,"Liberty County, TX",0.0012170207121381844,0.28936532
9640.0,"Bowie City, TX", , ,0.004539346365435213,-0.695582
24000.0,"El Paso City, TX",21340,"El Paso County, TX",0.9932160024810048,0.47229978
66428.0,"Seagoville City, TX",19100,"Hunt County, TX",0.0030636736286005525,0.7466436
62828.0,"Rockwall City, TX",19100,"Hunt County, TX",0.005088477977245083,-0.0332042
42508.0,"Lewisville City, TX",19100,"Hunt County, TX",0.02200506300161888,0.5915465
41440.0,"City of La Porte, TX",26420,"Liberty County, TX",0.012971788800723947,-0.6577226
13024.0,"Carrollton City, TX",19100,"Hunt County, TX",0.03101774937887223,-0.75753576
32312.0,"City of Harker Heights, TX",28660,"Coryell County, TX",0.10903844821177701,-0.83219475
46740.0,"Marlin City, TX", , ,0.005764856813585857,-0.71608496
1240.0,"Town of Addison, TX",19100,"Hunt County, TX",0.004009978806500548,-1.6634992
73316.0,"City of Tomball, TX",26420,"Liberty County, TX",0.0036982618698174386,-0.4339874
18092.0,"Cuero City, TX", , ,0.005715279740807585,
76864.0,"Weatherford City, TX",19100,"Hunt County, TX",0.005378342321298207,-0.763511
43096.0,"Live Oak City, TX",41700,"Medina County, TX",0.0073844724449330145,-0.67411655
10912.0,"Bryan City, TX",17780,"College Station-Bryan, TX",0.49165106701609884,0.34269807
33824.0,"Highland Park Town, TX",19100,"Hunt County, TX",0.002502910673943092,-1.1152955
8392.0,"Bishop City, TX",18580,"San Patricio County, TX",0.010423335656638609,0.063748516
17000.0,"Corpus Christi City, TX",18580,"San Patricio County, TX",0.875036663018762,-0.72114164
24036.0,"Elsa City, TX",32580,"Hidalgo County, TX",0.024254954584793993,-0.22728418
5000.0,"Austin City, TX",12420,"Bastrop County, TX",0.8508028410114332,2.1024532
50580.0,"Nederland City, TX",13140,"Orange County, TX",0.1012541990677779,-1.0751109
56348.0,"Pearland, TX",26420,"Liberty County, TX",0.015315499700729276,-0.3930538
3000.0,"Amarillo City, TX",11100,"Carson County, TX",1.0,-0.3986942
1000.0,"Abilene City, TX",10180,"Jones County, TX",1.0,0.10083067
15976.0,"College Station, TX",17780,"College Station-Bryan, TX",0.5083489329839012,0.47920203
22528.0,"Edcouch Town, TX",32580,"Hidalgo County, TX",0.01460804797664111,-0.7382594
65516.0,"San Juan City, TX",32580,"Hidalgo County, TX",0.11464826163354869,-0.32155636
61796.0,"Richardson City, TX",19100,"Hunt County, TX",0.025986451672622,-1.1461391
65180.0,"San Diego City, TX", , ,0.00341646915566766,-0.58405596
65180.0,"San Diego City, TX",10860,"Jim Wells County, TX",1.0,-0.58405596
57980.0,"Plainview City, TX",38380,"Hale County, TX",0.9129030939632975,-0.3963051
78532.0,"City of Whitesboro, TX",43300,"Grayson County, TX",0.14171032299400746,-1.0574921
27432.0,"Freer City, TX", , ,0.0028189349627084736,
19900.0,"Denison City, TX",43300,"Grayson County, TX",0.8582896770059926,-0.9435355
35576.0,"Hurst City, TX",19100,"Hunt County, TX",0.010267821632655256,-0.57900417
80560.0,"Yoakum, TX", , ,0.004984670247233034,-1.1397424
10768.0,"Brownsville City, TX",15180,"Cameron County, TX",0.6869287761613758,0.12435646
160.0,"Abernathy City, TX",31180,"Crosby County, TX",0.10385800205368931,-1.2013581
160.0,"Abernathy City, TX",38380,"Hale County, TX",0.0870969060367025,-1.2013581
64064.0,"Sachse City, TX",19100,"Hunt County, TX",0.002760221893419938,-0.47269973
63668.0,"Royse City City, TX",19100,"Hunt County, TX",0.0008370399075830946,-0.20416243
35000.0,"Houston City, TX",26420,"Liberty County, TX",0.7949212273069989,0.17561756
1600.0,"Alamo Heighs City, TX",41700,"Medina County, TX",0.005902900155577188,-0.76882714
75476.0,"Vidor City, TX",13140,"Orange County, TX",0.06648766142437028,-0.08095923
39148.0,"Killeen City, TX",28660,"Coryell County, TX",0.5475294992219639,-1.2511722
66644.0,"Seguin City, TX",41700,"Medina County, TX",0.017752252401203646,-1.0509579
7192.0,"Beeville City, TX",13300,"Bee County, TX",1.0,-1.0401868
47335.0,"Meadows City, TX",26420,"Liberty County, TX",0.001998664573060101,0.18068781
32372.0,"Harlingen City, TX",15180,"Cameron County, TX",0.2830074581737553,-1.0919034
14920.0,"Cibolo City, TX",41700,"Medina County, TX",0.002447780020792016,0.397614
40588.0,"Lake Jackson City, TX",26420,"Liberty County, TX",0.010736311772142473,0.14665754
64670.0,"Roosevelt City, UT", , ,0.0037391550153297527,-0.21643837
82950.0,"West Jordan City, UT",41620,"Tooele County, UT",0.12392192135556829,-0.21015286
60930.0,"Pleasnat Grove, CA",39340,"Provo-Orem, UT",0.11561331513840788,-0.28440776
11440.0,"Cedar Hills City, UT",39340,"Provo-Orem, UT",0.015242355421775778,0.7045797
8460.0,"Brigham City, UT",14940,14940,0.7569012737469025,-0.10276591
43660.0,"Layton City, UT",36260,"Morgan County, UT",0.2008008131756432,-0.38742724
11320.0,"Cedar City Corporation, UT",16260,"Iron County, UT",1.0,-0.47329262
70850.0,"South Jordon, UT",41620,"Tooele County, UT",0.05338166704144029,-0.2833301
74810.0,"Syracuse City, UT",36260,"Morgan County, UT",0.032272908339171166,0.0014432168
49710.0,"Midvale City, UT",41620,"Tooele County, UT",0.049014949840781655,-1.0175571
77120.0,"Tremonton City, UT",14940,14940,0.24309872625309742,0.23971711
35190.0,"Highland City, UT",39340,"Provo-Orem, UT",0.04025873578110913,0.58562016
65110.0,"Roy City, VT",36260,"Morgan County, UT",0.11292770703699125,-0.22246167
65330.0,"St. George City, UT",41100,"Washington County, UT",1.0,-0.15441076
47950.0,"Mapleton City, UT",39340,"Provo-Orem, UT",0.028617596200741918,1.1354271
72280.0,"Springville City, UT",39340,"Provo-Orem, UT",0.1006172809096149,-0.62405205
85370.0,"Woods Cross, Ut",36260,"Morgan County, UT",0.022042966442768642,-0.11731151
23530.0,"Ephraim City, UT", , ,0.003918328295896845,0.5882447
62360.0,"Providence City, UT",30860,"Franklin County, ID",1.0,-0.7132406
7690.0,"Bountiful City, UT",36260,"Morgan County, UT",0.1418284089504265,0.19472429
71180.0,"South Weber City, UT",36260,"Morgan County, UT",0.014628919932418511,0.53238
57300.0,"Orem City, UT",39340,"Provo-Orem, UT",0.4154157655416357,-0.48338756
6370.0,"Blanding City, UT", , ,0.0027502228793842005,-0.54610366
50700.0,"Moab City, UT", , ,0.0041566461545152105,-0.35694098
67000.0,"Salt Lake City City, UT",41620,"Tooele County, UT",0.32957652998309894,0.46376762
45090.0,"Lindon City, UT",39340,"Provo-Orem, UT",0.04119968273830344,-0.15760142
540.0,"Alpine City, UT",39340,"Provo-Orem, UT",0.03520422490110204,1.4769619
1310.0,"American Fork, UT",39340,"Provo-Orem, UT",0.10809066590471311,-0.55444735
71290.0,"Spanish Fork City, UT",39340,"Provo-Orem, UT",0.09974037746259613,-0.020630646
75360.0,"Taylorsville, UT",41620,"Tooele County, UT",0.10416107528597646,-0.55483824
55980.0,"Ogden City, UT",36260,"Morgan County, UT",0.2651955330283925,-0.69306344
55100.0,"North Ogden City, UT",36260,"Morgan County, UT",0.0515995659400283,-0.25066975
64010.0,"Riverdale City, UT",36260,"Morgan County, UT",0.026290847653191576,1.2374452
71070.0,"South Salt Lake City, UT",41620,"Tooele County, UT",0.03996416680569559,0.22963211
14290.0,"Clinton City, UT",36260,"Morgan County, UT",0.04321712613837722,0.6756977
13850.0,"Clearfield City, UT",36260,"Morgan County, UT",0.08919520336259118,-0.7051911
62030.0,"Price City, UT",39220,"Carbon County, UT",1.0,0.061698854
76680.0,"Tooele City, UT",41620,"Tooele County, UT",0.040805594040374,-1.085186
53230.0,"Murray City, UT",41620,"Tooele County, UT",0.06169982808771154,-1.2753499
34200.0,"Heber City, UT",25720,"Wasatch County, UT",1.0,0.34247988
83470.0,"West Valley City, UT",41620,"Tooele County, UT",0.19747426755935327,0.4003233
81280.0,"Town of Vinton, VA",4022,4022,0.06106403013182674,0.16725434
64000.0,"Portsmouth, VA",4726,4726,0.0782000877141142,0.17617862
83136.0,"Warrenton Town, VA",4790,4790,0.08658514422203183,-0.38136876
38424.0,"Hopewell City, VA",4006,4006,0.3951494582029662,-0.44261888
27440.0,"Farmville Town, VA",4006,4006,0.008431882059712573,-0.53462714
27440.0,"Farmville Town, VA",9999,9999,0.019513211559616724,-0.53462714
47672.0,"City of Lynchburg, VA",3134,3134,0.9119858037111558,-0.3502504
35624.0,"Harrisonburg City, VA",2550,2550,1.0,-0.3630132
73904.0,"South Hill Town, VA",9999,9999,0.013491939462467404,-0.6147716
5544.0,"Bedford City, VA",3134,3134,0.08801419628884417,-1.166227
29968.0,"Front Royal Town, VA",4790,4790,0.17640262741127294,0.8946837
27200.0,"Falls Church City, VA",4790,4790,0.13470675286237246,-0.10746288
29600.0,"Franklin City, VA",9999,9999,0.025574319044686114,0.012606438
35000.0,"Hampton City, VA",4726,4726,0.11387049415394761,-1.2226404
14968.0,"Charlottesville City, VA",1682,1682,1.0,-0.9799601
57000.0,"Norfolk City, VA",4726,4726,0.18227350629395425,-0.093165524
7480.0,"Abingdon Town, VA",9999,9999,0.014880049518451446,-0.973967
87072.0,"Wise Town, VA",9999,9999,0.009974168283064138,0.6620474
16608.0,"Christiansburg Town, VA",1398,1398,0.2860301439686746,-0.40285572
56000.0,"Newport News City, VA",4726,4726,0.1400859722736307,0.564118
61208.0,"Pearisburg Town, VA",1398,1398,0.04605984911137741,-0.24028006
11032.0,"Buena Vista City, VA",9999,9999,0.019454990608041234,0.7377286
87712.0,"Woodstock Town, VA",9999,9999,0.012109957927701835,-0.09726501
25808.0,"Emporia, VA",9999,9999,0.017359036351323607,-0.7699319
61832.0,"Petersburg City, VA",4006,4006,0.5964186597373212,-0.2975177
37336.0,"Hillsville Town, VA",9999,9999,0.007988527408279019,0.15469998
75216.0,"Staunton City, VA",4442,4442,1.0,-0.092731215
7784.0,"Blacksburg Town, VA",1398,1398,0.6679100069199481,0.011438418
81072.0,"Vienna Town, VA",4790,4790,0.18761845418905937,0.18469265
82000.0,"Virginia Beach City, VA",4726,4726,0.3306829881274903,-0.6150851
68000.0,"Roanoke City, VA",4022,4022,0.7447504708097928,-0.56272537
36648.0,"Herdon Town, VA",4790,4790,0.28110963989926524,0.6928465
66928.0,"Richlands Town, VA",1414,1414,1.0,-0.60462797
48968.0,"Manassas Park City, VA",4790,4790,0.13357738141599812,-0.4489955
16000.0,"Chesapeake, VA",4726,4726,0.15488695143686296,1.4093875
70000.0,"Salem City, VA",4022,4022,0.19418549905838042,-1.3291049
9025.0,"Bristol Town, VT",,,,1.1881486
31825.0,"Hardwick Town, VT",,,,-0.86054265
66175.0,"South Burlington City, VT",15540,"Grand Isle County, VT",0.5266944213155703,1.3741652
13300.0,"Charlotte Town, VT",,,,1.4620831
3175.0,"Barre City, VT",12740,"Washington County, VT",1.0,-1.0329695
17350.0,"Town of Derby, VT",,,,-0.7902021
61675.0,"Saint Albans, VT",15540,"Grand Isle County, VT",0.2547876769358868,0.7357183
84925.0,"Windsor Town, VT",,,,1.0667926
3550.0,"Barton Town, VT",,,,-0.5239358
42850.0,"Town of Manchester, VT",,,,0.0953006
11950.0,"Castleton Town, VT",,,,0.13919254
85150.0,"Winooski, Vt",15540,"Grand Isle County, VT",0.21851790174854288,-0.63705754
59275.0,"Richmond Town, VT",,,,1.1094561
76975.0,"Waterbury Town, VT",,,,-0.7368798
14875.0,"Colchester Town, VT",,,,1.154079
32275.0,"Town of Hartford, VT",,,,0.47179317
62200.0,"St. Johnsbury Town, VT",,,,0.6386968
48850.0,"City of Newport, VT", , ,0.00435321489921503,-0.7622277
84475.0,"Williston Town, VT",,,,2.5609794
64300.0,"Shelburne Town, VT",,,,0.6294151
3250.0,"Barre Town, VT",,,,-0.9026183
61300.0,"Rutland Town, VT",,,,0.49740598
13675.0,"Chester Town, VT",,,,1.0566248
60250.0,"Town of Rockingham, VT",,,,0.2682455
61115.0,"Sammamish City, WA",42660,"Pierce County, WA",0.02347696429579433,1.7673646
11160.0,"Centralia City, WA",16500,"Lewis County, WA",0.67626955364925,0.58778924
45005.0,"City of Mercer Island, WA",42660,"Pierce County, WA",0.015169434237101919,0.9161243
23970.0,"Fircrest City, WA",42660,"Pierce County, WA",0.004039491745476223,0.63448524
57430.0,"City of Raymond, WA", , ,0.0025875752897431994,0.32664356
20155.0,"East Wenatchee City, WA",48300,"Chelan County, WA",0.6204332363401228,0.2044137
79590.0,"Woodinville City, WA",42660,"Pierce County, WA",0.00632908778253381,0.111102864
55855.0,"Port Townsend City, WA", , ,0.007248689904107504,0.54630053
70000.0,"Tacoma City, WA",42660,"Pierce County, WA",0.13324264899239877,-0.61799765
2585.0,"Arlington City, WA",42660,"Pierce County, WA",0.008063150445596967,0.45219347
63960.0,"City of Shoreline, WA",42660,"Pierce County, WA",0.036502053477143276,
11475.0,"Chehalis City, WA",16500,"Lewis County, WA",0.32373044635075005,-0.16169424
74060.0,"Vancouver City, WA",38900,"Multnomah County, OR",0.14732382918809753,0.06244442
76405.0,"Washougal City, WA",38900,"Multnomah County, OR",0.008820342099970034,0.76525
8850.0,"Burien City, WA",42660,"Pierce County, WA",0.02194666604252343,-0.3402366
49415.0,"Normandy Park City, WA",42660,"Pierce County, WA",0.0044002098222706235,0.48367032
35170.0,"Kenmore City, WA",42660,"Pierce County, WA",0.012857809615201927,0.8839046
36745.0,"Lacey City, WA",36500,"Thurston County, WA",0.4234608082451858,-0.07971556
35275.0,"Kennewick City, WA",28420,"Franklin County, WA",1.0,0.7886852
11615.0,"Chelan City, WA",48300,"Chelan County, WA",0.3795667636598771,-0.36318216
37900.0,"Lake Stevens City, WA",42660,"Pierce County, WA",0.004378869630704543,0.79766935
11825.0,"Cheney City, WA",44060,"Spokane-Spokane Valley, WA",0.6546101393418322,1.042522
63000.0,"Seattle City, WA",42660,"Pierce County, WA",0.3878228736564284,2.3874638
35940.0,"Kirkland City, WA",42660,"Pierce County, WA",0.031014870671555176,1.3844273
17635.0,"Des Moines City, WA",42660,"Pierce County, WA",0.02014720601820938,1.3475307
15290.0,"Covington City, WA",42660,"Pierce County, WA",0.009488124527590115,1.2222573
62288.0,"Seatac City, WA",42660,"Pierce County, WA",0.01755127497318708,0.8206046
39335.0,"Liberty Lake City, WA",44060,"Spokane-Spokane Valley, WA",0.3453898606581678,0.5434781
35415.0,"Kent City, WA",42660,"Pierce County, WA",0.05474378690648453,1.7245808
24810.0,"Forks City, WA",38820,"Clallam County, WA",0.41856721223504156,-0.2611184
38038.0,"Lakewood, WA",42660,"Pierce County, WA",0.040072061008165724,0.5277094
68435.0,"Sumner City, WA",42660,"Pierce County, WA",0.005854096421869428,1.6183921
55995.0,"Ponlsbo City, WA",14740,"Kitsap County, WA",0.13161402492031296,1.2285169
55785.0,"Port Orchard City, WA",14740,"Kitsap County, WA",0.14861392832995268,0.46418276
46020.0,"Milton City, WA",42660,"Pierce County, WA",0.003989239036304485,0.96260417
8570.0,"Buckley City, WA",42660,"Pierce County, WA",0.0028533901303679186,2.351433
22640.0,"Everett, WA",42660,"Pierce County, WA",0.06297972406443912,0.4585021
73465.0,"University Place City, WA",42660,"Pierce County, WA",0.020605675940241958,2.3201692
57535.0,"City of Redmond, WA",42660,"Pierce County, WA",0.031153926113372865,0.8326412
100.0,"Aberdeen City, WA",10140,"Grays Harbor County, WA",1.0,-0.77326643
33805.0,"Issaquah City, WA",42660,"Pierce County, WA",0.007718265414158047,1.588522
63385.0,"City of Sequim, WA",38820,"Clallam County, WA",0.5814327877649584,0.4699037
51300.0,"Olympia City, WA",36500,"Thurston County, WA",0.5765391917548142,1.4839735
8920.0,"Burlington City, WA",34580,"Skagit County, WA",1.0,1.6597838
3180.0,"Auburn City, WA",42660,"Pierce County, WA",0.027751886541773768,1.0848441
7695.0,"Bremerton City, WA",14740,"Kitsap County, WA",0.7197720467497344,0.018117169
22080.0,"Ephrata City, WA",34180,"Grant County, WA",1.0,-0.07686624
56625.0,"Pullman City, WA",39420,"Whitman County, WA",1.0,0.09563885
79625.0,"Woodland City, WA",31020,"Cowlitz County, WA",1.0,0.9200264
79625.0,"Woodland City, WA",38900,"Multnomah County, OR",9.44120387664041e-05,0.9200264
65170.0,"Snohomish City, WA",42660,"Pierce County, WA",0.005847212489106177,0.8776658
73725.0,"Shorewood Village, WI",33340,"Milwaukee County, WI",0.015728154230305522,0.27620092
53750.0,"Monroe City, WI",33820,33820,0.7732296940740212,-0.012639882
36275.0,Hudson Town,,,,
50025.0,"Mauston City, WI", , ,0.0032529517928200223,
48500.0,"Manitowoc City, WI",31820,"Manitowoc County, WI",0.9158463772793287,-0.40386924
59950.0,"Onalaska Town, WI",,,,1.6170471
40775.0,"La Crosse City, WI",29100,"Houston County, MN",0.711228845546756,-0.39548716
10025.0,"Brookfield City, WI",33340,"Milwaukee County, WI",0.04416750947083326,1.1610501
86925.0,"Whitewater, WI",48020,"Jefferson County, WI",0.03254204130770099,-0.009020176
86925.0,"Whitewater, WI",48580,"Walworth County, WI",0.4024327784891165,-0.009020176
58800.0,"City of Oak Creek, WI",33340,"Milwaukee County, WI",0.03251909879950403,0.48152772
50200.0,"Mayville City, WI",13180,"Dodge County, WI",0.37780346820809246,-0.57451004
66000.0,"Racine City, WI",39540,"Racine County, WI",0.8094357534165298,-1.1982641
67320.0,"Rib Mountain Town, WI",48140,"Marathon County, WI",0.09178356106280486,1.3777564
84375.0,"City of Waupaca, WI", , ,0.004936832720868034,-0.6535056
53000.0,"Milwaukee City, WI",33340,"Milwaukee County, WI",0.6822131180325808,-1.0394461
69725.0,"Rothschild Village, WI",48140,"Marathon County, WI",0.07528706032053807,-0.020760482
14475.0,"City of Chilton, WI",11540,"Calumet County, WI",0.04263294050014372,-0.3181698
19350.0,"De Forest Village, WI",31540,"Madison, WI",0.0905215308065606,0.26532933
88200.0,"Wisconsin Rapids City, WI",32270,32270,0.5007061763267967,-1.4227526
39300.0,"Kewaskum Village, WI",33340,"Milwaukee County, WI",0.003741479107027558,0.50440747
77975.0,"Suamico Village, WI",,,,0.7455188
6525.0,"Beloit Town, WI",,,,-0.26312864
77925.0,"Sturtevant Village, WI",39540,"Racine County, WI",0.05228131242212685,0.030484432
78600.0,"Sun Prairie City, WI",31540,"Madison, WI",0.25024878678051476,0.064411186
59400.0,"Oconto Falls City, WI",24580,"Oconto County, WI",0.022614644234975938,-0.6392564
23525.0,Ellsworth,33460,"Carver County, MN",0.0014098602983049205,
25950.0,"Fitchburg City, WI",31540,"Madison, WI",0.25187050801646294,1.2642782
22100.0,"East Troy Village, WI",48580,"Walworth County, WI",0.11408450704225352,0.4779231
2250.0,"Antigo City, WI", , ,0.007445258648807324,-0.8229643
50850.0,"Menasha Town, WI",,,,0.14270273
33000.0,"Hartford City, WI",13180,"Dodge County, WI",0.0007707129094412332,0.99764055
33000.0,"Hartford City, WI",33340,"Milwaukee County, WI",0.012450645959396838,0.99764055
49300.0,"Marinette City, WI",31940,"Marinette, WI-MI",1.0,-0.82326937
46850.0,"McFarland Village, WI",31540,"Madison, WI",0.07882548068063149,0.13602613
37825.0,"Janesville City, WI",27500,"Rock County, WI",1.0,-0.30632907
63250.0,"Platteville City, WI",38420,"Grant County, WI",1.0,-0.6094616
64450.0,"Port Washington City, WI",33340,"Milwaukee County, WI",0.011961533846443937,-0.20230521
59925.0,"City of Onalaska, WI",29100,"Houston County, MN",0.20367294837833017,-0.40267473
28875.0,"Germantown Village, WI",33340,"Milwaukee County, WI",0.020867259772242887,-0.009327353
75325.0,"Sparta City, WI", , ,0.007521798690991324,-0.5601072
35450.0,"Homen Village, WI",29100,"Houston County, MN",0.08509820607491388,-0.28983656
3225.0,"Ashland City, WI", , ,0.007497445041205505,0.027781554
31000.0,"Green Bay City, WI",24580,"Oconto County, WI",0.8138487849500855,-0.50206816
